#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 686000      1.74e+00      3.46e-03      1.76e-01      1.04e-02    9.6e-05
 688000      1.38e+00      1.47e-02      1.41e-01      7.14e-03    9.5e-05
 690000      6.93e-01      3.82e-03      6.90e-02      2.09e-02    9.4e-05
 692000      1.29e+00      2.98e-02      9.46e-02      1.16e-01    9.4e-05
 694000      7.17e-01      1.40e-03      6.71e-02      5.53e-02    9.3e-05
 696000      1.76e+00      8.34e-02      1.73e-01      8.08e-02    9.3e-05
 698000      4.78e-01      1.58e-03      4.84e-02      1.92e-02    9.2e-05
 700000      1.34e+00      2.94e-02      1.02e-01      1.18e-01    9.1e-05
 702000      1.60e+00      7.26e-03      1.65e-01      4.29e-02    9.1e-05
 704000      1.91e+00      2.18e-02      1.78e-01      1.61e-01    9.0e-05
 706000      1.65e+00      9.35e-03      1.27e-01      2.09e-01    8.9e-05
 708000      6.76e-01      2.40e-02      6.92e-02      1.28e-02    8.9e-05
 710000      1.11e+00      6.91e-03      1.16e-01      1.58e-02    8.8e-05
 712000      1.70e+00      2.98e-02      1.67e-01      1.20e-01    8.8e-05
 714000      1.26e+00      3.35e-02      1.32e-01      1.91e-02    8.7e-05
 716000      1.21e+00      4.62e-02      1.20e-01      7.76e-02    8.6e-05
 718000      1.85e+00      6.73e-04      1.96e-01      4.60e-02    8.6e-05
 720000      1.77e+00      1.13e-02      1.86e-01      7.27e-02    8.5e-05
 722000      1.24e+00      2.07e-02      1.29e-01      6.04e-02    8.5e-05
 724000      1.21e+00      2.05e-02      1.10e-01      1.26e-01    8.4e-05
 726000      4.98e-01      1.60e-02      5.11e-02      1.02e-02    8.4e-05
 728000      2.69e-01      1.02e-02      2.41e-02      1.92e-02    8.3e-05
 730000      1.11e+00      6.46e-03      1.21e-01      1.34e-02    8.2e-05
 732000      1.47e+00      4.81e-02      1.45e-01      1.18e-01    8.2e-05
 734000      1.10e+00      4.22e-02      7.90e-02      1.55e-01    8.1e-05
 736000      4.12e-01      6.20e-03      4.09e-02      1.67e-02    8.1e-05
 738000      6.73e-01      7.77e-03      7.18e-02      2.42e-02    8.0e-05
 740000      1.88e-01      2.76e-03      1.53e-02      1.22e-02    8.0e-05
 742000      1.29e+00      9.63e-03      1.20e-01      1.35e-01    7.9e-05
 744000      1.45e+00      6.20e-02      1.02e-01      9.72e-02    7.9e-05
 746000      6.15e-01      1.60e-02      6.78e-02      1.21e-02    7.8e-05
 748000      3.07e-01      1.44e-02      3.16e-02      1.35e-02    7.7e-05
 750000      1.06e+00      1.96e-02      1.14e-01      4.44e-02    7.7e-05
 752000      9.25e-01      1.74e-02      5.43e-02      1.52e-01    7.6e-05
 754000      9.47e-01      2.96e-03      1.02e-01      5.99e-02    7.6e-05
 756000      2.99e+00      5.90e-02      3.37e-01      9.20e-02    7.5e-05
 758000      1.34e+00      1.16e-02      1.52e-01      2.72e-02    7.5e-05
 760000      1.20e+00      1.84e-02      1.36e-01      2.48e-02    7.4e-05
 762000      7.64e-01      2.15e-02      8.32e-02      3.16e-02    7.4e-05
 764000      4.53e-01      1.63e-02      3.89e-02      3.99e-02    7.3e-05
 766000      9.73e-01      5.09e-02      1.07e-01      2.03e-02    7.3e-05
 768000      7.61e-01      4.34e-02      6.18e-02      1.01e-01    7.2e-05
 770000      1.12e+00      6.79e-03      1.28e-01      3.61e-02    7.2e-05
 772000      3.89e-01      1.40e-03      4.33e-02      1.67e-02    7.1e-05
 774000      1.24e+00      8.99e-03      1.44e-01      2.76e-02    7.1e-05
 776000      1.35e+00      6.79e-03      1.58e-01      1.88e-02    7.0e-05
 778000      1.63e+00      8.34e-03      1.84e-01      9.69e-02    7.0e-05
 780000      1.19e+00      2.31e-03      1.40e-01      2.89e-02    6.9e-05
 782000      1.40e+00      1.08e-02      1.66e-01      1.55e-02    6.9e-05
 784000      8.20e-01      5.69e-02      8.78e-02      2.81e-02    6.9e-05
 786000      6.71e-01      1.24e-02      6.44e-02      7.91e-02    6.8e-05
 788000      1.48e-01      1.56e-02      1.21e-02      9.46e-03    6.8e-05
 790000      1.74e+00      3.67e-02      1.47e-01      2.43e-01    6.7e-05
 792000      1.80e-01      1.47e-02      1.86e-02      6.89e-03    6.7e-05
 794000      5.30e-01      2.15e-03      6.11e-02      3.57e-02    6.6e-05
 796000      3.71e-01      4.92e-03      3.13e-02      5.30e-02    6.6e-05
 798000      1.23e+00      2.81e-03      1.49e-01      2.93e-02    6.5e-05
 800000      1.03e+00      3.56e-02      1.08e-01      1.04e-01    6.5e-05
 802000      1.06e+00      1.82e-02      1.30e-01      1.02e-02    6.4e-05
 804000      9.93e-01      1.42e-02      8.94e-02      1.36e-01    6.4e-05
 806000      4.88e-01      4.23e-02      4.19e-02      3.78e-02    6.4e-05
 808000      1.09e+00      6.67e-03      6.01e-02      1.94e-01    6.3e-05
 810000      8.44e-01      1.96e-05      9.92e-02      4.09e-02    6.3e-05
 812000      8.93e-01      1.94e-02      1.09e-01      2.95e-02    6.2e-05
 814000      1.31e+00      2.30e-02      1.62e-01      3.21e-02    6.2e-05
 816000      1.17e+00      2.49e-02      1.45e-01      1.57e-02    6.1e-05
 818000      1.07e+00      5.24e-03      1.34e-01      2.74e-02    6.1e-05
 820000      6.14e-01      1.08e-02      7.51e-02      3.39e-02    6.1e-05
 822000      6.42e-01      1.65e-02      7.98e-02      1.75e-02    6.0e-05
 824000      1.29e+00      5.55e-03      1.65e-01      1.79e-02    6.0e-05
 826000      9.24e-01      2.62e-02      6.52e-02      1.55e-01    5.9e-05
 828000      9.22e-01      1.06e-02      1.14e-01      5.49e-02    5.9e-05
 830000      1.28e+00      1.83e-02      1.64e-01      3.61e-02    5.9e-05
 832000      7.13e-01      2.18e-02      9.04e-02      1.55e-02    5.8e-05
 834000      1.27e+00      3.46e-03      1.62e-01      4.86e-02    5.8e-05
 836000      9.36e-01      5.21e-02      1.13e-01      6.07e-02    5.7e-05
 838000      1.09e+00      1.14e-02      1.09e-01      1.42e-01    5.7e-05
 840000      9.58e-01      4.25e-02      1.06e-01      6.61e-02    5.7e-05
 842000      2.20e+00      8.79e-03      2.77e-01      1.38e-01    5.6e-05
 844000      7.45e-01      1.12e-03      7.73e-02      4.73e-02    5.6e-05
 846000      1.11e+00      1.10e-02      1.40e-01      1.13e-01    5.5e-05
 848000      9.60e-01      2.51e-02      1.21e-01      4.28e-02    5.5e-05
 850000      8.27e-01      9.21e-03      1.06e-01      2.40e-02    5.5e-05
 852000      3.14e-01      9.19e-05      4.22e-02      2.59e-03    5.4e-05
 854000      8.93e-01      6.53e-02      6.84e-02      1.41e-01    5.4e-05
 856000      8.20e-01      1.17e-02      1.04e-01      5.93e-02    5.4e-05
 858000      9.21e-01      3.27e-03      6.13e-02      1.65e-01    5.3e-05
 860000      7.97e-01      7.71e-03      5.22e-02      1.44e-01    5.3e-05
 862000      2.62e-01      1.21e-02      3.11e-02      1.63e-02    5.2e-05
 864000      1.23e+00      4.07e-02      1.63e-01      3.69e-02    5.2e-05
 866000      7.44e-01      4.92e-03      1.01e-01      1.58e-02    5.2e-05
 868000      6.14e-01      3.97e-02      7.04e-02      6.32e-02    5.1e-05
 870000      6.74e-01      1.55e-02      8.90e-02      4.10e-02    5.1e-05
 872000      7.90e-01      1.28e-02      5.28e-02      1.43e-01    5.1e-05
 874000      7.46e-01      6.15e-02      8.51e-02      7.74e-02    5.0e-05
 876000      9.44e-01      1.02e-02      1.31e-01      1.83e-02    5.0e-05
 878000      3.02e-01      1.63e-02      3.84e-02      2.32e-02    5.0e-05
 880000      1.02e+00      2.65e-02      1.40e-01      2.58e-02    4.9e-05
 882000      1.10e+00      3.92e-02      1.44e-01      5.30e-02    4.9e-05
 884000      4.79e-01      3.44e-03      6.56e-02      1.29e-02    4.9e-05
 886000      1.27e+00      3.66e-03      1.21e-01      1.96e-01    4.8e-05
 888000      6.75e-01      1.80e-02      9.28e-02      2.29e-02    4.8e-05
 890000      1.10e+00      1.72e-03      1.55e-01      3.21e-02    4.8e-05
 892000      7.11e-01      6.20e-03      9.16e-02      3.27e-02    4.7e-05
 894000      8.90e-01      1.75e-02      1.24e-01      2.93e-02    4.7e-05
 896000      1.40e+00      5.88e-03      1.98e-01      4.32e-02    4.7e-05
 898000      1.06e+00      5.29e-02      1.20e-01      1.33e-01    4.6e-05
 900000      8.97e-01      4.56e-03      7.65e-02      1.53e-01    4.6e-05
 902000      2.38e+00      9.31e-02      3.34e-01      1.16e-01    4.6e-05
 904000      1.13e+00      2.60e-02      1.45e-01      1.12e-01    4.5e-05
 906000      1.06e+00      1.75e-02      1.04e-01      1.68e-01    4.5e-05
 908000      2.09e+00      1.24e-01      2.75e-01      1.74e-01    4.5e-05
 910000      1.27e+00      1.93e-02      1.79e-01      3.70e-02    4.5e-05
 912000      1.09e+00      1.13e-02      1.49e-01      6.25e-02    4.4e-05
 914000      4.26e-01      1.88e-03      5.28e-02      2.52e-02    4.4e-05
 916000      7.77e-01      1.49e-02      9.26e-02      1.02e-01    4.4e-05
 918000      8.71e-01      2.93e-02      1.27e-01      2.00e-02    4.3e-05
 920000      1.08e+00      3.45e-02      1.20e-01      7.16e-02    4.3e-05
 922000      3.79e-01      1.43e-02      5.16e-02      3.28e-02    4.3e-05
 924000      1.03e+00      5.19e-02      1.24e-01      1.25e-01    4.2e-05
 926000      4.15e-01      4.91e-03      5.75e-02      2.57e-02    4.2e-05
 928000      7.75e-01      1.31e-02      6.81e-02      1.35e-01    4.2e-05
 930000      3.45e-01      1.30e-02      4.64e-02      1.39e-02    4.2e-05
 932000      9.28e-01      9.55e-03      1.38e-01      3.31e-02    4.1e-05
 934000      9.73e-01      1.00e-02      6.13e-02      1.90e-01    4.1e-05
 936000      9.32e-01      2.22e-02      4.15e-02      1.90e-01    4.1e-05
 938000      7.53e-01      3.36e-02      6.58e-02      1.30e-01    4.0e-05
 940000      1.03e+00      2.51e-04      1.58e-01      3.29e-02    4.0e-05
 942000      6.84e-01      3.46e-03      9.77e-02      2.98e-02    4.0e-05
 944000      7.39e-01      9.24e-03      6.18e-02      1.34e-01    4.0e-05
 946000      5.32e-01      1.44e-03      8.08e-02      2.99e-02    3.9e-05
 948000      7.11e-01      5.71e-03      1.05e-01      3.93e-02    3.9e-05
 950000      6.53e-01      9.58e-04      7.85e-02      4.58e-02    3.9e-05
 952000      9.70e-01      1.30e-02      1.24e-01      8.74e-02    3.9e-05
 954000      6.00e-01      2.45e-02      8.47e-02      3.66e-02    3.8e-05
 956000      1.22e+00      1.11e-01      1.75e-01      7.02e-02    3.8e-05
 958000      8.89e-01      1.61e-02      1.26e-01      8.95e-02    3.8e-05
 960000      9.88e-01      1.40e-03      1.56e-01      3.01e-02    3.8e-05
 962000      2.54e-01      1.79e-02      3.14e-02      8.88e-03    3.7e-05
 964000      9.20e-01      2.19e-02      1.37e-01      7.62e-02    3.7e-05
 966000      9.22e-01      1.92e-02      1.40e-01      4.84e-02    3.7e-05
 968000      8.78e-01      1.59e-02      1.40e-01      2.62e-02    3.7e-05
 970000      9.11e-01      3.34e-02      1.42e-01      3.09e-02    3.6e-05
 972000      1.19e+00      6.83e-03      1.83e-01      8.94e-02    3.6e-05
 974000      1.01e+00      5.29e-03      1.65e-01      3.00e-02    3.6e-05
 976000      1.07e+00      8.07e-04      1.76e-01      1.50e-02    3.6e-05
 978000      1.50e+00      4.82e-02      2.01e-01      1.88e-01    3.5e-05
 980000      9.37e-01      1.40e-02      1.52e-01      2.05e-02    3.5e-05
 982000      9.51e-01      5.58e-03      8.25e-02      1.77e-01    3.5e-05
 984000      8.63e-01      3.80e-03      1.42e-01      2.56e-02    3.5e-05
 986000      1.00e+00      7.59e-03      1.57e-01      5.53e-02    3.4e-05
 988000      1.40e+00      1.47e-02      2.27e-01      8.59e-02    3.4e-05
 990000      7.67e-01      7.26e-03      8.65e-02      1.25e-01    3.4e-05
 992000      9.25e-01      2.08e-02      1.22e-01      1.26e-01    3.4e-05
 994000      1.07e+00      6.16e-03      1.72e-01      8.36e-02    3.3e-05
 996000      3.27e-01      1.46e-02      5.02e-02      9.66e-03    3.3e-05
 998000      6.36e-01      2.30e-02      9.63e-02      4.21e-02    3.3e-05
1000000      8.23e-01      5.96e-03      1.38e-01      2.76e-02    3.3e-05
1002000      1.04e+00      7.32e-03      1.78e-01      1.75e-02    3.3e-05
1004000      3.46e-01      3.10e-02      4.93e-02      1.40e-02    3.2e-05
1006000      3.75e-01      9.98e-03      4.90e-02      3.76e-02    3.2e-05
1008000      5.87e-01      7.18e-03      9.57e-02      4.59e-02    3.2e-05
1010000      3.94e-01      2.57e-02      5.73e-02      9.44e-03    3.2e-05
1012000      5.85e-01      5.51e-03      8.81e-02      3.29e-02    3.1e-05
1014000      8.09e-01      4.51e-04      1.40e-01      1.78e-02    3.1e-05
1016000      6.57e-01      2.78e-02      1.13e-01      2.62e-02    3.1e-05
1018000      5.69e-01      9.46e-03      9.70e-02      2.33e-02    3.1e-05
1020000      4.45e-01      2.70e-03      7.50e-02      2.22e-02    3.1e-05
1022000      3.05e-01      6.01e-03      5.21e-02      1.92e-02    3.0e-05
1024000      8.36e-01      3.40e-02      1.42e-01      4.96e-02    3.0e-05
1026000      8.07e-01      1.81e-02      1.38e-01      3.58e-02    3.0e-05
1028000      6.98e-01      2.52e-02      9.64e-02      9.70e-02    3.0e-05
1030000      5.73e-01      4.15e-04      8.04e-02      4.02e-02    3.0e-05
1032000      9.08e-01      2.11e-02      1.10e-01      1.05e-01    2.9e-05
1034000      8.00e-01      4.49e-03      1.40e-01      3.41e-02    2.9e-05
1036000      8.65e-01      2.74e-02      3.88e-02      1.85e-01    2.9e-05
1038000      5.63e-01      2.78e-03      1.01e-01      1.65e-02    2.9e-05
1040000      7.13e-01      9.39e-03      1.27e-01      2.57e-02    2.9e-05
1042000      4.40e-01      1.08e-02      7.57e-02      2.34e-02    2.8e-05
1044000      1.17e+00      2.22e-02      2.06e-01      7.69e-02    2.8e-05
1046000      7.55e-01      6.14e-03      1.23e-01      5.59e-02    2.8e-05
1048000      7.10e-01      1.28e-02      1.31e-01      9.59e-03    2.8e-05
1050000      1.11e+00      6.15e-02      1.91e-01      7.96e-02    2.8e-05
1052000      9.30e-01      2.11e-02      1.66e-01      6.29e-02    2.7e-05
1054000      5.67e-01      1.84e-02      1.05e-01      5.15e-03    2.7e-05
1056000      8.06e-01      2.81e-02      1.38e-01      7.33e-02    2.7e-05
1058000      8.67e-01      2.41e-02      1.55e-01      4.19e-02    2.7e-05
1060000      1.85e-01      1.12e-03      2.85e-02      1.71e-02    2.7e-05
1062000      7.63e-01      4.77e-02      7.55e-02      1.40e-01    2.6e-05
1064000      7.81e-01      1.42e-02      1.41e-01      3.95e-02    2.6e-05
1066000      8.74e-01      2.46e-02      9.54e-02      1.12e-01    2.6e-05
1068000      3.36e-01      1.40e-02      5.20e-02      1.89e-02    2.6e-05
1070000      6.35e-01      6.23e-03      1.20e-01      4.52e-02    2.6e-05
1072000      5.51e-01      1.43e-03      8.21e-02      3.99e-02    2.6e-05
1074000      9.65e-01      1.23e-02      1.53e-01      1.26e-01    2.5e-05
1076000      5.51e-01      3.20e-03      1.02e-01      4.02e-02    2.5e-05
1078000      1.18e+00      5.28e-02      2.06e-01      1.14e-01    2.5e-05
1080000      8.51e-01      3.00e-02      8.96e-02      1.60e-01    2.5e-05
1082000      1.23e+00      5.78e-02      2.28e-01      7.85e-02    2.5e-05
1084000      5.35e-01      3.34e-02      7.81e-02      4.96e-02    2.5e-05
1086000      9.60e-01      1.18e-02      1.85e-01      5.02e-02    2.4e-05
1088000      4.97e-01      7.90e-03      9.81e-02      7.39e-03    2.4e-05
1090000      7.37e-01      1.26e-02      1.42e-01      2.76e-02    2.4e-05
1092000      5.26e-01      1.25e-02      9.86e-02      2.82e-02    2.4e-05
1094000      7.04e-01      1.44e-02      7.97e-02      1.32e-01    2.4e-05
1096000      9.88e-01      1.99e-02      1.82e-01      8.99e-02    2.4e-05
1098000      3.89e-01      8.74e-03      7.54e-02      1.61e-02    2.3e-05
1100000      7.97e-01      7.49e-03      1.20e-01      1.21e-01    2.3e-05
1102000      3.14e-01      1.12e-02      5.82e-02      1.80e-02    2.3e-05
1104000      3.15e-01      4.39e-03      6.38e-02      6.12e-03    2.3e-05
1106000      2.03e-01      1.50e-03      3.81e-02      1.83e-02    2.3e-05
1108000      4.25e-01      1.08e-02      5.36e-02      5.32e-02    2.3e-05
1110000      9.07e-01      7.30e-04      1.86e-01      2.45e-02    2.2e-05
1112000      7.80e-01      5.06e-03      1.24e-01      8.07e-02    2.2e-05
1114000      7.92e-01      1.99e-03      9.79e-02      1.03e-01    2.2e-05
1116000      7.83e-01      1.48e-02      1.57e-01      3.29e-02    2.2e-05
1118000      8.23e-01      1.61e-02      1.69e-01      3.58e-02    2.2e-05
1120000      6.37e-01      7.14e-03      1.30e-01      2.24e-02    2.2e-05
1122000      6.65e-01      3.36e-02      1.05e-01      9.62e-02    2.2e-05
1124000      7.98e-01      1.94e-02      1.44e-01      6.50e-02    2.1e-05
1126000      5.85e-01      6.85e-03      1.18e-01      2.93e-02    2.1e-05
1128000      7.65e-01      2.84e-02      1.53e-01      1.38e-02    2.1e-05
1130000      7.13e-01      2.63e-03      1.50e-01      1.34e-02    2.1e-05
1132000      7.07e-01      2.57e-02      1.40e-01      3.67e-02    2.1e-05
1134000      2.34e-01      3.34e-03      3.85e-02      3.42e-02    2.1e-05
1136000      1.37e-01      1.03e-02      2.31e-02      9.81e-03    2.1e-05
1138000      7.79e-01      1.89e-02      9.62e-02      7.15e-02    2.0e-05
1140000      4.00e-01      2.96e-02      6.24e-02      3.62e-02    2.0e-05
1142000      4.09e-01      7.52e-03      7.56e-02      4.93e-02    2.0e-05
1144000      5.85e-01      3.80e-03      1.27e-01      1.00e-02    2.0e-05
1146000      8.68e-01      1.28e-02      1.86e-01      3.97e-02    2.0e-05
1148000      8.55e-01      9.34e-03      1.77e-01      3.12e-02    2.0e-05
1150000      6.73e-01      9.01e-03      1.44e-01      3.43e-02    2.0e-05
1152000      7.65e-01      1.90e-02      8.77e-02      1.50e-01    1.9e-05
1154000      6.85e-01      2.93e-02      1.42e-01      3.00e-02    1.9e-05
1156000      5.54e-01      8.64e-03      1.14e-01      3.31e-02    1.9e-05
1158000      6.16e-01      3.07e-02      1.12e-01      7.75e-02    1.9e-05
1160000      7.60e-01      3.30e-02      1.36e-01      4.34e-02    1.9e-05
1162000      6.21e-01      1.94e-02      1.25e-01      6.20e-02    1.9e-05
1164000      4.55e-01      2.65e-03      9.84e-02      2.03e-02    1.9e-05
1166000      5.48e-01      1.27e-02      9.39e-02      5.74e-02    1.9e-05
1168000      3.75e-01      2.15e-02      7.73e-02      1.62e-02    1.8e-05
1170000      4.98e-01      1.22e-03      9.55e-02      3.10e-02    1.8e-05
1172000      2.73e-01      2.00e-02      5.89e-02      1.01e-02    1.8e-05
1174000      8.62e-01      2.18e-02      1.47e-01      1.32e-01    1.8e-05
1176000      6.30e-01      3.19e-03      6.50e-02      1.31e-01    1.8e-05
1178000      7.11e-01      7.66e-03      1.55e-01      3.78e-02    1.8e-05
1180000      2.31e-01      1.87e-03      4.32e-02      1.57e-02    1.8e-05
1182000      5.35e-01      1.95e-02      1.10e-01      3.62e-02    1.8e-05
1184000      2.73e-01      9.84e-03      4.54e-02      2.03e-02    1.7e-05
1186000      6.04e-01      1.14e-03      8.99e-02      1.08e-01    1.7e-05
1188000      7.24e-01      4.66e-03      1.66e-01      2.46e-02    1.7e-05
1190000      2.36e-01      3.28e-03      4.18e-02      1.77e-02    1.7e-05
1192000      4.75e-01      6.05e-04      1.02e-01      2.28e-02    1.7e-05
1194000      2.43e-01      8.01e-03      5.55e-02      1.32e-02    1.7e-05
1196000      7.49e-01      1.75e-02      1.66e-01      4.09e-02    1.7e-05
1198000      2.15e-01      1.00e-03      4.38e-02      1.30e-02    1.7e-05
1200000      4.71e-01      4.28e-03      8.70e-02      3.47e-02    1.7e-05
1202000      5.97e-01      1.44e-02      1.36e-01      2.80e-02    1.6e-05
1204000      4.62e-01      4.45e-03      7.97e-02      3.74e-02    1.6e-05
1206000      4.40e-01      1.43e-02      7.82e-02      6.84e-02    1.6e-05
1208000      6.54e-01      9.07e-03      1.57e-01      1.17e-02    1.6e-05
1210000      5.45e-01      2.25e-02      1.19e-01      5.08e-02    1.6e-05
1212000      7.80e-01      3.10e-03      1.73e-01      3.77e-02    1.6e-05
1214000      6.02e-01      1.46e-02      8.12e-02      1.17e-01    1.6e-05
1216000      6.28e-01      1.52e-02      1.16e-01      9.52e-02    1.6e-05
1218000      6.67e-01      3.94e-02      1.10e-01      1.10e-01    1.6e-05
1220000      7.16e-01      1.31e-02      1.47e-01      9.19e-02    1.5e-05
1222000      4.79e-01      2.67e-03      1.16e-01      1.58e-02    1.5e-05
1224000      2.31e-01      5.35e-04      4.66e-02      3.15e-02    1.5e-05
1226000      6.70e-01      4.46e-03      1.23e-01      7.52e-02    1.5e-05
1228000      4.08e-01      2.42e-02      8.94e-02      2.36e-02    1.5e-05
1230000      7.99e-01      3.30e-02      1.10e-01      7.22e-02    1.5e-05
1232000      3.93e-01      2.30e-02      8.82e-02      1.94e-02    1.5e-05
1234000      3.52e-01      2.44e-02      7.20e-02      2.56e-02    1.5e-05
1236000      4.65e-01      4.34e-03      1.11e-01      2.64e-02    1.5e-05
1238000      4.24e-01      1.25e-02      9.95e-02      2.44e-02    1.5e-05
1240000      4.39e-01      1.90e-02      1.02e-01      2.37e-02    1.4e-05
1242000      5.53e-01      6.78e-04      1.39e-01      1.80e-02    1.4e-05
1244000      9.45e-01      2.45e-03      1.78e-01      1.51e-01    1.4e-05
1246000      5.91e-01      4.91e-03      1.43e-01      3.30e-02    1.4e-05
1248000      5.52e-01      6.06e-03      7.72e-02      1.09e-01    1.4e-05
1250000      6.22e-01      6.67e-03      1.09e-01      1.08e-01    1.4e-05
1252000      7.66e-01      3.57e-02      1.30e-01      1.32e-01    1.4e-05
1254000      4.84e-01      2.03e-02      6.64e-02      9.51e-02    1.4e-05
1256000      7.28e-01      3.53e-03      1.77e-01      3.09e-02    1.4e-05
1258000      3.92e-01      2.21e-02      8.92e-02      2.50e-02    1.4e-05
1260000      5.77e-01      1.43e-03      8.31e-02      1.14e-01    1.3e-05
1262000      6.07e-01      1.04e-02      1.54e-01      2.51e-02    1.3e-05
1264000      3.79e-01      8.32e-03      9.63e-02      1.62e-02    1.3e-05
1266000      6.95e-01      2.46e-02      6.11e-02      1.53e-01    1.3e-05
1268000      5.81e-01      2.93e-03      1.49e-01      2.64e-02    1.3e-05
1270000      6.64e-01      1.24e-02      1.45e-01      6.27e-02    1.3e-05
1272000      5.90e-01      1.58e-02      1.52e-01      1.17e-02    1.3e-05
1274000      4.41e-01      2.49e-02      8.68e-02      4.46e-02    1.3e-05
1276000      4.67e-01      4.20e-04      1.23e-01      1.65e-02    1.3e-05
1278000      4.62e-01      1.53e-02      1.02e-01      6.20e-02    1.3e-05
1280000      6.47e-01      1.24e-02      1.66e-01      3.41e-02    1.3e-05
1282000      5.56e-01      2.42e-02      1.34e-01      3.66e-02    1.2e-05
1284000      4.19e-01      1.58e-03      1.02e-01      2.23e-02    1.2e-05
1286000      6.39e-01      1.90e-05      1.10e-01      8.32e-02    1.2e-05
1288000      3.84e-01      2.88e-02      8.46e-02      4.70e-02    1.2e-05
1290000      8.52e-01      2.37e-02      1.46e-01      1.57e-01    1.2e-05
1292000      3.67e-01      4.72e-03      1.00e-01      8.86e-03    1.2e-05
1294000      5.44e-01      2.33e-02      1.39e-01      4.62e-02    1.2e-05
1296000      3.17e-01      3.44e-03      7.72e-02      3.64e-02    1.2e-05
1298000      7.29e-01      1.27e-02      8.55e-02      1.57e-01    1.2e-05
1300000      4.51e-01      4.22e-03      1.16e-01      2.99e-02    1.2e-05
1302000      4.52e-01      1.42e-03      1.19e-01      2.69e-02    1.2e-05
1304000      5.77e-01      1.04e-03      1.61e-01      1.45e-02    1.2e-05
1306000      6.31e-01      8.16e-03      1.12e-01      8.24e-02    1.2e-05
1308000      2.23e-01      4.62e-03      5.10e-02      1.50e-02    1.1e-05
1310000      5.66e-01      6.51e-03      8.18e-02      1.16e-01    1.1e-05
1312000      1.78e-01      1.25e-02      4.52e-02      1.50e-02    1.1e-05
1314000      7.70e-01      7.59e-04      7.91e-02      1.71e-01    1.1e-05
1316000      4.24e-01      5.39e-03      1.20e-01      1.34e-02    1.1e-05
1318000      6.66e-01      7.56e-04      9.86e-02      9.64e-02    1.1e-05
1320000      5.02e-01      1.34e-02      1.23e-01      6.18e-02    1.1e-05
1322000      6.55e-01      4.15e-02      7.50e-02      1.38e-01    1.1e-05
1324000      2.51e-01      6.05e-03      6.04e-02      3.31e-02    1.1e-05
1326000      6.20e-01      2.49e-02      1.30e-01      1.00e-01    1.1e-05
1328000      2.41e-01      1.11e-02      5.47e-02      1.48e-02    1.1e-05
1330000      2.29e-01      4.59e-03      5.90e-02      1.25e-02    1.1e-05
1332000      5.60e-01      2.34e-03      1.52e-01      7.90e-02    1.1e-05
1334000      3.03e-01      5.27e-03      8.40e-02      1.69e-02    1.0e-05
1336000      1.88e-01      8.44e-03      5.43e-02      6.17e-03    1.0e-05
1338000      5.54e-01      3.25e-03      1.62e-01      1.68e-02    1.0e-05
1340000      6.68e-01      2.04e-02      7.13e-02      1.48e-01    1.0e-05
1342000      4.21e-01      6.46e-03      1.22e-01      1.67e-02    1.0e-05
1344000      6.15e-01      2.51e-03      1.79e-01      1.86e-02    1.0e-05
1346000      5.23e-01      9.00e-03      1.44e-01      3.46e-02    1.0e-05
1348000      1.12e+00      2.42e-02      1.55e-01      2.36e-01    1.0e-05
1350000      5.45e-01      1.03e-02      1.53e-01      2.20e-02    9.9e-06
1352000      6.09e-01      1.28e-02      1.25e-01      7.51e-02    9.8e-06
1354000      3.68e-01      1.14e-02      1.10e-01      5.34e-03    9.8e-06
1356000      4.96e-01      3.68e-04      1.26e-01      4.64e-02    9.7e-06
1358000      2.55e-01      9.01e-03      7.47e-02      9.47e-03    9.6e-06
1360000      3.68e-01      3.07e-03      1.09e-01      1.62e-02    9.6e-06
1362000      5.15e-01      1.48e-02      1.27e-01      7.31e-02    9.5e-06
1364000      5.19e-01      1.62e-02      1.43e-01      3.77e-02    9.4e-06
1366000      6.09e-01      1.45e-02      1.80e-01      4.24e-02    9.4e-06
1368000      4.44e-01      1.51e-02      1.22e-01      3.27e-02    9.3e-06
1370000      6.36e-01      1.35e-02      1.86e-01      2.33e-02    9.2e-06
1372000      5.01e-01      1.19e-03      1.49e-01      2.78e-02    9.2e-06
1374000      1.58e-01      5.37e-03      4.48e-02      6.51e-03    9.1e-06
1376000      4.69e-01      2.81e-02      7.70e-02      9.24e-02    9.1e-06
1378000      6.32e-01      1.57e-02      1.89e-01      4.69e-02    9.0e-06
1380000      5.67e-01      2.14e-03      1.77e-01      1.23e-02    8.9e-06
1382000      5.77e-01      5.65e-04      1.09e-01      1.12e-01    8.9e-06
1384000      2.56e-01      1.59e-02      7.75e-02      1.26e-02    8.8e-06
1386000      2.99e-01      2.01e-03      8.90e-02      1.86e-02    8.7e-06
1388000      3.81e-01      3.79e-03      9.49e-02      2.88e-02    8.7e-06
1390000      6.98e-01      2.29e-02      1.58e-01      1.17e-01    8.6e-06
1392000      1.62e-01      3.37e-03      4.25e-02      2.28e-02    8.6e-06
1394000      3.03e-01      1.69e-03      8.01e-02      4.24e-02    8.5e-06
1396000      5.52e-01      2.19e-02      1.17e-01      9.82e-02    8.5e-06
1398000      1.52e-01      1.22e-02      3.06e-02      1.67e-02    8.4e-06
